"","id","neighborhood","city","type","Elevation","Latitude","Longitude"
"1760","KWAPORTL25","Olympic Terrace","Port Ludlow","AcuRite Pro Weather Center","363 ft",47.90267181,-122.67926788
"1761","KWAPORTL26","Teal Lake Village","Port Ludlow","AcuRite Pro Weather Center","200 ft",47.91022491,-122.68242645
"1762","KWAPORTL31","Maple Hills, Renton Wa","Renton","AcuRite Pro Weather Center","640 ft",47.46474457,-122.05978394
"1763","KWAPORTL34","Port Ludlow Camano Lane","Port Ludlow","Ambient Weather WS-1400-IP (Wireless)","310 ft",47.9315033,-122.69211578
"1764","KWAPORTO17","Yukon Harbor","Port Orchard","WS-2813U-IT","92 ft",47.52497101,-122.54877472
"1765","KWAPORTO18","Strawberry Hill","Port Orchard","Vantage Pro","340 ft",47.47600174,-122.60829926
"1766","KWAPORTO19","Parkwood","Port Orchard","AcuRite Pro Weather Center","331 ft",47.52338028,-122.60362244
"1767","KWAPORTO20","Burly Glenwood","Port Orchard","Ambient Weather WS-2090 (Wireless)","354 ft",47.42824936,-122.65470123
"1768","KWAPORTO24","Point Glover Knoll","Port Orchard","Ambient Weather WS-1400-IP (Wireless)","220 ft",47.56827927,-122.57385254
"1769","KWAPORTO25","Parkwood Don's","Port Orchard","AcuRite Pro Weather Center",NA,NA,NA
"1770","KWAPORTO27","Boomers Landing","Port Orchard","Ambient Weather WS-1001-WiFi (Wireless)","233 ft",47.51277542,-122.66438293
"1771","KWAPORTO29","EPO","Port Orchard","AcuRite Pro Weather Center","276 ft",47.52281189,-122.62728119
"1772","KWAPORTO34","Øgardsvegen","Port Orchard","Netatmo","0 ft",47.58485794,-122.54991913
"1773","KWAPORTO36","Banner","Port Orchard","AcuRite Pro Weather Center","396 ft",47.47444534,-122.55951691
"1774","KWAPORTO40","Ridge Rim Trl","Port Orchard","AcuRite Pro Weather Center","320 ft",47.44564056,-122.64592743
"1775","KWAPORTO41","Land Summit","Port Orchard","AcuRite Pro Weather Center","383 ft",47.50595093,-122.58968353
"1776","KWAPORTO42","Beach Drive E","Port Orchard","AcuRite Pro Weather Center","59 ft",47.55542755,-122.59859467
"1777","KWAPORTO43","Horseshoe Lake","Port Orchard","AcuRite Pro Weather Center","301 ft",47.40871048,-122.65898132
"1778","KWAPORTO44","Wicks lake","Port Orchard","Ambient Weather WS-1400-IP (Wireless)","450 ft",47.4536171,-122.71917725
"1779","KWAPORTO49","Huckleberry place","Port Orchard","Ambient Weather WS-1200-IP (Wireless)","335 ft",47.43077087,-122.70483398
"1780","KWAPORTT12","Uptown","Port Townsend","Homebrew","80 ft",48.11194229,-122.76435852
"1781","KWAPORTT13","N Jacob Miller Road","Port Townsend","Davis Vantage Pro2 (Wireless)","253 ft",48.12903595,-122.82582855
"1782","KWAPORTT16","Cape George","Port Townsend","Davis Vantage Pro2 (Wireless)","282 ft",48.1043396,-122.87181091
"1783","KWAPORTT17","Port Townsend-San Juan","Port Townsend","","32 ft",48.1291008,-122.77890015
"1784","KWAPORTT18","Lynnesfield","Port Townsend","other","72 ft",48.12924957,-122.78499603
"1785","KWAPORTT20","Uptown","Port Townsend","Ambient Weather WS-1400-IP (Wireless)","131 ft",48.11776733,-122.76081848
"1786","KWAPORTT27","Woodland Hills","Port Townsend","Ambient Weather WS-1001-WiFi (Wireless)","335 ft",48.06240082,-122.79372406
"1787","KWAPORTT28","Flying Auk Ranch","Port Townsend","Ambient Weather WS-1200-IP (Wireless)","203 ft",48.12274933,-122.81245422
"1788","KWAPORTT29","Cape George Marina","Port Townsend","Davis Vantage Vue (Wireless)","10 ft",48.10192871,-122.88434601
"1789","KWAPORTT30","North Beach","Port Townsend","Ambient Weather WS-1001-WiFi (Wireless)","23 ft",48.1424408,-122.78548431
"1790","KWAPORTT33","Dundee Hill / Orion","Port Townsend","AcuRite Pro Weather Center","236 ft",48.12563324,-122.79429626
"1791","KWAPORTT35","Umatilla Hill","Port Townsend","Ambient Weather WS-1001-WiFi (Wireless)","-190 ft",48.12108994,-122.78604126
"1792","KWAPORTT36","TBerryNW Weather/Kala Point","Port Townsend","Davis Vantage Vue (Wireless)","351 ft",48.06732941,-122.79660034
"1793","KWAPORTT37","Castle Hill","Port Townsend","Ambient Weather WS-900-IP (Wireless)","253 ft",48.10829163,-122.79780579
"1794","KWAPORTT38","Castle Terrace","Port Townsend","AcuRite Pro Weather Center","200 ft",48.11902237,-122.7898407
"1795","KWAPORTT39","Airport Cutoff Rd","Port Townsend","Davis Vantage Vue (Wireless)","120 ft",48.04963303,-122.79364777
"1796","KWAPORTT8","Near Jefferson Co. International Airport","Port Townsend","Davis Vantage Pro2","271 ft",48.05720139,-122.79188538
"1797","KWAPORTT9","Port Townsend Paper","Port Townsend","RainWise",NA,NA,NA
"1798","KWAPOULS16","Miller Bay Estates","Poulsbo","Vantage Pro2","250 ft",47.75940323,-122.54547882
"1799","KWAPOULS18","Virginia Point","Poulsbo","","15 ft",47.7040596,-122.63624573
"1800","KWAPOULS19","Laughing Dog","Poulsbo","","249 ft",47.84247208,-122.60832977
"1801","KWAPOULS20","Miller Bay Estates Bridge","Poulsbo","Acu-Rite 5 in 1","250 ft",47.75935745,-122.54554749
"1802","KWAPOULS22","Jensen Way Northeast","Poulsbo","Netatmo","29 ft",47.7359314,-122.64653778
"1803","KWAPOULS23","Vinland","Poulsbo","AcuRite Pro Weather Center","256 ft",47.77235413,-122.6860199
"1804","KWAPOULS25","Northeast Babcock Street","Poulsbo","Netatmo","157 ft",47.8425827,-122.61142731
"1805","KWAPOULS26","Treefarm Lane","Poulsbo","LaCrosse Weather Pro Center 2800 Series","300 ft",47.76692581,-122.61746979
"1806","KWAPOULS27","Full Tilth Farm","Poulsbo","Ambient Weather WS-1400-IP (Wireless)","410 ft",47.75600052,-122.57450104
"1807","KWAPOULS28","Miller Bay","Poulsbo","AcuRite Pro Weather Center",NA,NA,NA
"1808","KWAPOULS33","Poulsbo","Poulsbo","AcuRite Pro Weather Center","240 ft",47.69539642,-122.63682556
"1809","KWAPOULS40","Olympic Crest Subdivision","Poulsbo","Ambient Weather WS-1400-IP (Wireless)","365 ft",47.74598694,-122.62384796
"1810","KWAPOULS41","Lincoln RD","Poulsbo","Ambient Weather WS-1200-IP (Wireless)","347 ft",47.75224686,-122.60305023
"1811","KWAPOULS44","Forest Rock Hills","Poulsbo","AcuRite Pro Weather Center","300 ft",47.74759674,-122.63183594
"1812","KWAPOULS46","Clear Creek","Poulsbo","AcuRite Pro Weather Center","209 ft",47.77685165,-122.68538666
"1813","KWAPOULS5","Lofall Weather Station","Lofall","Davis II","60 ft",47.81465149,-122.65473175
"1814","KWAPOULS6","Central Market Poulsbo","Poulsbo","Davis Vantage Pro2","68 ft",47.74580383,-122.63666534
"1815","KWAPOULS7","Noll Rd NF7M","Poulsbo","AcuRite Pro Weather Center","285 ft",47.72951508,-122.61781311
"1816","KWAPRESC4","Prescott, WA East","Prescott","Davis Instruments Vantage Pro2 Plus","1050 ft",46.29653168,-118.30126953
"1817","KWAPRESC7","Clyde (North)","Prescott","Davis Vantage Pro2 Plus (Wireless)","1168 ft",46.49069595,-118.49952698
"1818","KWAPROSS12","SW Prosser","Prosser","Vantage Vue","1050 ft",46.17599869,-119.8259964
"1819","KWAPROSS14","","Prosser","","1000 ft",46.01159668,-119.89238739
"1820","KWAPROSS16","Spring Creek @ Snipes Creek","Prosser","Ambient Weather WS-1400-IP (Wireless)","574 ft",46.2336731,-119.67838287
"1821","KWAPROSS17","Loroc Island Light 27","Prosser","Weatherflow","255 ft",45.8168602,-119.99617767
"1822","KWAPROSS21","Ward Gap Road","Prosser","AcuRite Pro Weather Center","694 ft",46.1856308,-119.84039307
"1823","KWAPROSS22","Horse Heaven Hills","Prosser","other","676 ft",46.18658829,-119.82764435
"1824","KWAPROSS23","Lillian","Prosser","AcuRite Pro Weather Center","667 ft",46.19865799,-119.77861786
"1825","KWAPROSS24","Whitstran","Prosser","AcuRite Pro Weather Center","657 ft",46.22736359,-119.6937561
"1826","KWAPULLM17","Pullman-Dexter Ave","Pullman","","2522 ft",46.72449875,-117.18009949
"1827","KWAPULLM18","Whispering Hills","Pullman","AcuRite Pro Weather Center","2533 ft",46.72509766,-117.2043457
"1828","KWAPULLM21","Southwest Golden Hills Drive","Pullman","Netatmo","2536 ft",46.72454834,-117.2071991
"1829","KWAPULLM23","North Grand Avenue","Pullman","Netatmo","2355 ft",46.72977829,-117.18173981
"1830","KWAPULLM26","Northwest Sunset Drive","Pullman","Netatmo","2516 ft",46.73902893,-117.18228912
"1831","KWAPULLM30","Tuscany","Pullman","AcuRite Pro Weather Center","2631 ft",46.73016357,-117.20570374
"1832","KWAPULLM31","Sunshine","Pullman","Ambient Weather WS-1001-WiFi (Wireless)","2618 ft",46.71792984,-117.10738373
"1833","KWAPURDY2","Gig Harbor","Purdy","Netatmo","0 ft",47.39539719,-122.65446472
"1834","KWAPUYAL24","Forest Crown","Puyallup","Davis Vantage Vue (Wireless)","427 ft",47.12690353,-122.32706451
"1835","KWAPUYAL27","Puyallup South Hill","Puyallup","Ambient Weather WS-1001-WiFi (Wireless)","344 ft",47.15937042,-122.31150818
"1836","KWAPUYAL28","Manorwood","Puyallup","Davis Vantage Pro2 (Wireless)","467 ft",47.16008377,-122.26263428
"1837","KWAPUYAL32","Rebecca Ridge","Puyallup","Davis Vantage Pro2 Plus (Wireless)","600 ft",47.09788895,-122.24395752
"1838","KWAPUYAL36","Forest Estates","Puyallup","Ambient Weather WS-1001-WiFi (Wireless)","361 ft",47.1254921,-122.33426666
"1839","KWAPUYAL37","Stonegate","Puyallup","AcuRite Pro Weather Center","384 ft",47.17082596,-122.2674408
"1840","KWAPUYAL38","JR Weather","Puyallup","AcuRite Pro Weather Center","449 ft",47.16279984,-122.3489151
"1841","KWAPUYAL39","Pleasant Estates","Puyallup","Davis Vantage Vue (Wireless)","525 ft",47.14287186,-122.2670517
"1842","KWAPUYAL42","19th Street Southeast","Puyallup","Netatmo","393 ft",47.17255783,-122.26847839
"1843","KWAPUYAL48","Wilshire Estates","Puyallup","Davis Vantage Pro2 Plus (Cabled)","479 ft",47.12714767,-122.33786774
"1844","KWAPUYAL52","9th Street Northwest","Puyallup","Netatmo","0 ft",47.19909286,-122.30567932
"1845","KWAPUYAL54","Southhill Puyallup","Puyallup","AcuRite Pro Weather Center","367 ft",47.14670563,-122.31827545
"1846","KWAPUYAL55","Gem Heights","Puyallup","AcuRite Pro Weather Center","512 ft",47.09840393,-122.31311798
"1847","KWAPUYAL56","84th &amp; Woodland AV E, Puyallup, Wa","Puyallup","AcuRite Pro Weather Center","312 ft",47.18307877,-122.33746338
"1848","KWAPUYAL57","Puyallup","Puyallup","Netatmo","0 ft",47.11381149,-122.30590057
"1849","KWAPUYAL59","CASITAS","Puyallup","AcuRite Pro Weather Center","377 ft",47.10870743,-122.33597565
"1850","KWAPUYAL61","Edgewood","Puyallup","Davis Vantage Pro2 (Wireless)","377 ft",47.24777222,-122.27213287
"1851","KWAPUYAL62","Puyallup","Puyallup","Netatmo","0 ft",47.13926697,-122.27462006
"1852","KWAPUYAL63","Brighton Park (Cristofono Observatory)","Puyallup","AcuRite Pro Weather Center","490 ft",47.15740204,-122.25656891
"1853","KWAPUYAL65","Brighton Park1","Puyallup","AcuRite Pro Weather Center","473 ft",47.15703964,-122.25590515
"1854","KWAPUYAL67","Puyallup","Puyallup","AcuRite Pro Weather Center","50 ft",47.16894913,-122.27932739
"1855","KWAPUYAL68","Red Hawk Cottages","Puyallup","AcuRite Pro Weather Center","450 ft",47.10691833,-122.32580566
"1856","KWAPUYAL72","Edgewood (Jovita Church Neighborhood)","Puyallup","AcuRite Pro Weather Center","372 ft",47.24643707,-122.27733612
"1857","KWAPUYAL73","Sunrise Edgewood","Puyallup","AcuRite Pro Weather Center",NA,NA,NA
"1858","KWAQUILC10","Dabob Cove","Quilcene","AcuRite Pro Weather Center","455 ft",47.78125381,-122.78549194
"1859","KWAQUILC13","Red Bluff, Bolton Peninsula","Quilcene","Ambient Weather WS-900-IP (Wireless)","249 ft",47.78539276,-122.83099365
"1860","KWAQUILC16","Quilcene","Quilcene","Ambient Weather WS-1200-IP (Wireless)","94 ft",47.82126999,-122.88610077
"1861","KWAQUILC2","Lords Lake Loop","Quilcene","Weather Link 2","-3 ft",47.81600189,-122.86599731
"1862","KWAQUINC11","Crescent bar","Quincy","Ambient Weather WS-1001-WiFi (Wireless)","568 ft",47.21007538,-119.99430847
"1863","KWAQUINC13","SE Quincy","Quincy","AcuRite Pro Weather Center","1280 ft",47.23093414,-119.84447479
"1864","KWAQUINC14","Sunland Estates","Quincy","Ambient Weather WS-1001-WiFi (Wireless)","594 ft",47.07158279,-120.02906036
"1865","KWAQUINC15","South West Quincy","Quincy","Ambient Weather WS-1001-WiFi (Wireless)","1293 ft",47.22821808,-119.86613464
"1866","KWAQUINC19","Crescent Bar North Park","Quincy","AcuRite Pro Weather Center","584 ft",47.20991135,-119.99385834
"1867","KWAQUINC2","Winchester","Quincy","Davis Vantage Pro II","1350 ft",47.25944901,-119.72437286
"1868","KWAQUINC5","Low Gap","Quincy","Ambient Weather WS-1000 (Wireless)","1240 ft",46.99516678,-119.81613922
"1869","KWAQUINC7","River Drive Southwest","Quincy","Netatmo","583 ft",47.07532883,-120.03266907
"1870","KWAQUINC8","NWS Spotter #62","Quincy","Ambient Weather WS-1400-IP (Wireless)","1297 ft",47.23164368,-119.86235809
"1871","KWAQUINC9","Sunserra at Crescent Bar","Quincy","Ambient Weather WS-1400-IP (Wireless)","610 ft",47.22032928,-119.99543762
"1872","KWARAINI5","Seattle","Rainier Valley","Netatmo","0 ft",47.55982971,-122.2896347
"1873","KWARAINI6","Seattle","Rainier Beach","Netatmo","0 ft",47.51996613,-122.27449036
"1874","KWARAVEN10","Hilltop of Sugarloaf Estates","Ravensdale","Oregon Scientific Professional Weather Center","971 ft",47.3402977,-121.91324615
"1875","KWARAVEN12","The Estates at Sugarloaf Mountain","Ravensdale","AcuRite Pro Weather Center","843 ft",47.35409546,-121.92866516
"1876","KWARAVEN13","Ravensdale 1 Mile NW of Sugarloaf Mtn.","Ravensdale","AcuRite Pro Weather Center","840 ft",47.36111832,-121.92017365
"1877","KWARAVEN15","Selleck","Ravensdale","Ambient Weather WS-900-IP (Wireless)","1150 ft",47.37541199,-121.86429596
"1878","KWARAVEN18","se 301st street-Kanaskat Junction","Ravensdale","AcuRite Pro Weather Center","874 ft",47.33091354,-121.89537048
"1879","KWARAVEN6","McDonald Mountain Trailhead","Ravensdale","other","950 ft",47.35759354,-121.88521576
"1880","KWARAVEN9","kanaskat","Ravensdale","AcuRite Pro Weather Center","873 ft",47.32758713,-121.89530945
"1881","KWARAYMO4","Riverdale","Raymond","AcuRite Pro Weather Center","20 ft",46.69340897,-123.74472046
"1882","KWARAYMO5","Menlo","Raymond","AcuRite Pro Weather Center","10 ft",46.65896606,-123.67134094
"1883","KWAREARD2","Four Mound Prairie","Reardan","Ambient Weather WS-2090 (Wireless)","2452 ft",47.776577,-117.73175812
"1884","KWAREDMO103","Meadows","Redmond","Ambient Weather WS-1400-IP (Wireless)","167 ft",47.66436005,-122.12974548
"1885","KWAREDMO105","235th Place Northeast","Redmond","Netatmo","561 ft",47.67425537,-122.02636719
"1886","KWAREDMO109","Ames Lake (Quail Creek)","Redmond","Davis Vantage Pro2 Plus (Wireless)","323 ft",47.63313293,-121.96588135
"1887","KWAREDMO110","Meadowbrooke 7812 D","Redmond","Davis Vantage Vue (Wireless)","568 ft",47.67408371,-122.02609253
"1888","KWAREDMO113","Meadowbrooke 7812 N","Redmond","Netatmo Weather Station","568 ft",47.67415237,-122.02645874
"1889","KWAREDMO114","Cobblestone Lane","Redmond","AcuRite Pro Weather Center","174 ft",47.70236969,-122.09994507
"1890","KWAREDMO115","Woodlands West","Redmond","Ambient Weather WS-1001-WiFi (Wireless)","315 ft",47.70807648,-122.11095428
"1891","KWAREDMO117","Redmond Watershed","Redmond","other","354 ft",47.70613861,-122.06027222
"1892","KWAREDMO120","Downtown","Redmond","Netatmo","29 ft",47.68840027,-122.13167572
"1893","KWAREDMO122","RobinsWood","Redmond","Ambient Weather WS-1200-IP (Wireless)","620 ft",47.65608978,-122.00125122
"1894","KWAREDMO123","Salish Estates","Redmond","Davis Vantage Pro2 (Cabled)","187 ft",47.6495285,-122.04251099
"1895","KWAREDMO124","Education Hill","Redmond","Netatmo","416 ft",47.68668747,-122.10572052
"1896","KWAREDMO128","Spiritbrook","Redmond","AcuRite Pro Weather Center","276 ft",47.66623306,-122.13991547
"1897","KWAREDMO129","Union Hill Bears' Den","Redmond","AcuRite Pro Weather Center","531 ft",47.67819977,-122.04299927
"1898","KWAREDMO130","Redmond Ridge","Redmond","AcuRite Pro Weather Center","551 ft",47.68254852,-122.04046631
"1899","KWAREDMO131","Redmond Ridge GC 11th Green","Redmond","Ambient Weather WS-1400-IP (Wireless)","568 ft",47.71028137,-122.02655029
"1900","KWAREDMO132","Southeast Redmond","Redmond","Netatmo","127 ft",47.66324615,-122.08776093
"1901","KWAREDMO135","Canyon Creek","Redmond","Ambient Weather WS-1400-IP (Wireless)","541 ft",47.64828491,-122.00257111
"1902","KWAREDMO139","North Redmond","Redmond","Netatmo","0 ft",47.70898056,-122.11575317
"1903","KWAREDMO14","Ames Lake/Broadhurst","Redmond","Oregon Scientific WMR968","550 ft",47.64255905,-121.98600006
"1904","KWAREDMO141","Hlubočepy","Redmond","Netatmo","0 ft",47.69004822,-122.1293869
"1905","KWAREDMO149","Downtown Redmond","Redmond","other","39 ft",47.67399979,-122.12683105
"1906","KWAREDMO151","Redmond - North Rose Hill","Redmond","AcuRite Pro Weather Center","410 ft",47.67890167,-122.16243744
"1907","KWAREDMO152","Bear Creek","Redmond","AcuRite Pro Weather Center","115 ft",47.6878624,-122.09722137
"1908","KWAREDMO155","Audubon","Redmond","AcuRite Pro Weather Center","194 ft",47.64042282,-122.1081543
"1909","KWAREDMO156","Redmond","Redmond","Netatmo","0 ft",47.67803574,-122.13083649
"1910","KWAREDMO161","Education Hill","Redmond","AcuRite Pro Weather Center","339 ft",47.68009949,-122.12059784
"1911","KWAREDMO163","Redmond Ridge","Redmond","AcuRite Pro Weather Center","540 ft",47.69524765,-122.01664734
"1912","KWAREDMO27","Union Hill","Redmond","Davis Vantage Pro 2","407 ft",47.66197586,-122.03782654
"1913","KWAREDMO28","Ames Lake","Redmond","Davis Vantage Pro 2 Plus","495 ft",47.63319778,-121.97381592
"1914","KWAREDMO35","Near Microsoft","Redmond","La Crosse WS-2810U-IT Wireless","310 ft",47.65486145,-122.13305664
"1915","KWAREDMO59","Broadhurst","Redmond","Davis Vantage Pro2","574 ft",47.64247894,-121.99359894
"1916","KWAREDMO60","City Center","Redmond","","32 ft",47.68042374,-122.13114929
"1917","KWAREDMO62","Hunterswood Knoll","Redmond","Lacrosse WS-2812U-IT Professional Weather Center","528 ft",47.67898178,-122.05056763
"1918","KWAREDMO66","Redmond","Redmond","LaCrosse Weather Pro Center 2800 Series","243 ft",47.7142334,-122.12191772
"1919","KWAREDMO67","Marymoor Park","Redmond","AcuRite Pro Weather Center","33 ft",47.66066742,-122.1060791
"1920","KWAREDMO71","Trilogy","Redmond","Davis Vantage Vue (Wireless)","495 ft",47.7100296,-122.01516724
"1921","KWAREDMO72","Downtown","Redmond","Netatmo","45 ft",47.67012024,-122.11824036
"1922","KWAREDMO73","Education Hill","Redmond","Netatmo","200 ft",47.69681168,-122.13143158
"1923","KWAREDMO75","Northeast 4th Place","Redmond","Netatmo","485 ft",47.61230087,-121.99576569
"1924","KWAREDMO81","Education Hill","Redmond","Netatmo","291 ft",47.69853973,-122.11851501
"1925","KWAREDMO84","Salish Springs / Union Hill","Redmond","Ambient Weather WS-1400-IP (Wireless)","363 ft",47.65719604,-122.04729462
"1926","KWAREDMO85","Trilogy Redmond Ridge","Redmond","Davis Vantage Pro2 (Wireless)","650 ft",47.70943832,-122.02959442
"1927","KWAREDMO86","Education Hill, Abbey Road","Redmond","Ambient Weather WS-1200-IP (Wireless)","322 ft",47.69688797,-122.10303497
"1928","KWAREDMO87","North Redmond","Redmond","Netatmo","242 ft",47.710186,-122.1210556
"1929","KWAREDMO89","Overlake","Redmond","Netatmo","127 ft",47.65377426,-122.11978149
"1930","KWAREDMO94","Downtown","Redmond","Netatmo","29 ft",47.68851852,-122.13173676
"1931","KWARENTO100","Licorice Fern II","Renton","AcuRite Pro Weather Center","840 ft",47.51143646,-122.11417389
"1932","KWARENTO104","Maas Gardens - East II","Renton","AcuRite Pro Weather Center",NA,NA,NA
"1933","KWARENTO105","Highlands Park","Renton","Ambient Weather WS-900-IP (Wireless)","445 ft",47.48236084,-122.1362915
"1934","KWARENTO106","Spring Lake","Renton","other","262 ft",47.44296646,-122.08460236
"1935","KWARENTO108","Lower Kennydale","Renton","AcuRite Pro Weather Center","119 ft",47.52113342,-122.2060318
"1936","KWARENTO109","Windham Ridge","Renton","Ambient Weather WS-1001-WiFi (Wireless)","308 ft",47.4352417,-122.15667725
"1937","KWARENTO110","Renton Highlands","Renton","Ambient Weather WS-1001-WiFi (Wireless)","49 ft",47.49644852,-122.17950439
"1938","KWARENTO115","Fairwood Greens","Renton","AcuRite Pro Weather Center","539 ft",47.44902802,-122.12874603
